For each of the original names, this files finds
the most similiar counterpart in the new names dataset using the LCS algorithm,
a sequence similarity algorithm, and
finding any new names such that the new name is a subset of the original name or
the original name is a subset of the new name.Original Name: New Name (LCS), New Name (Sequence Similarity), [Subset Names]
Nikole: Canilee, Canilee, []
Dorine: Marianee, Marianee, []
Shakeya: Shaneya, Shaneya, []
Brailyn: Jaclilyn, Araly, []
Tabatha: Kathari, Kathah, []
Krystina: Marianua, Ririna, []
Reyanna: Karelynn, Layanna, []
Romelia: Domelinea, Domelinea, []
Journi: Auaria, Auaria, []
Zaylah: Sianiyah, Sianiyah, []
Tangie: Canilee, Canilee, []
Breckyn: Karelynn, Karelynn, []
Tennille: Canilee, Kille, []
Avila: Karila, Karila, []
Diem: Ladie, Ladie, []
Katey: Narely, Kaney, []
Tawnia: Kanisa, Kanisa, []
Creola: Aariela, Aariela, []
Alexandrea: Alexandel, Alexandel, []
Aiden: Carsiean, Lailen, []
Avni: Canilee, Santi, []
Loriann: Larianna, Larianna, []
Marcille: Carielle, Carielle, []
Clytee: Canilee, Laylee, []
Osie: Koliee, Koliee, []
Lian: Marianua, Aliea, []
Tasnia: Kanisa, Kanisa, []
Alaia: Lalira, Alania, []
Graziella: Aariela, Aariela, []
Lyndsie: Betlande, Betlande, []
Gladys: Alanda, Alanda, []
Britney: Sharite, Sharite, []
Jazzlynn: Karelynn, Karelynn, []
Andi: Canilee, Santi, []
Brooke: Caroon, Dlbre, []
Yamilet: Canilee, Samita, []
Aishani: Sanisha, Sanisha, []
Chanae: Sharnnna, Phanisa, []
Cristiana: Marianua, Marianua, []
Tali: Lalira, Lalira, []
Larae: Marianee, Marahe, []
Kamari: Kathari, Kathari, []
Emmersyn: Jamesyn, Jamesyn, []
Patty: Karretta, Jattie, []
Aide: Sharite, Jarie, []
Brittney: Marianette, Marianette, []
Fernanda: Marianua, Zenda, []
Quaneisha: Sanisha, Sanisha, []
Hermina: Sherrila, Sherrila, []
Weronika: Sonisha, Deria, []
Lizanne: Ellaline, Davinne, []
Elinor: Anielina, Delinee, []
Caden: Karelynn, Ladie, []
Clotilde: Betlande, Jaclilyn, []
Latarsha: Marresha, Marresha, []
Erie: Sharite, Jarie, []
Taiya: Sianiyah, Sianiyah, []
Criselda: Aariela, Risela, []
Giavonna: Larianna, Larianna, []
Abilene: Canilee, Lailen, []
Kennedie: Betlande, Delinee, []
Kirby: Shakiyah, Sir, []
Ellianna: Anielina, Anielina, []
Heide: Sharite, Sharei, []
Carleen: Marialeen, Barlee, []
Breeana: Marianua, Hrana, []
Syeda: Zenda, Zenda, []
Chevonne: Davinne, Davinne, []
Carolina: Marianua, Aralina, []
Shoua: Marresha, Vosha, []
Kayleigh: Laylee, Laylee, []
Malorie: Sharite, Jarie, []
Infinity: Sianiyah, Sianiyah, []
Shay: Marresha, Vosha, []
Zari: Marianua, Jarie, []
Nedra: Zenda, Zenda, []
Jalessa: Kalesza, Kalesza, []
Rebel: Nardeelle, Maqreel, []
Jene: Betlande, Delene, []
Rylea: Marresha, Aliea, []
Loris: Cleoli, Leris, []
Cleopatra: Natletta, Alariah, []
Mabry: Narely, Maray, []
Taira: Lalira, Lalira, []
Chrislyn: Jaclilyn, Jaclilyn, []
Latoya: Kathari, Kayan, []
Ariyanna: Larianna, Larianna, []
Aleyna: Laleya, Laleya, []
Mikaila: Karila, Karila, []
Maylee: Laylee, Laylee, []
Sarah: Alariah, Marahe, []
Naylah: Sianiyah, Sanarah, []
Mellisa: Zamelia, Zamelia, []
Bree: Carlelle, Dlbre, []
Debra: Karera, Deria, []
Nadean: Carsiean, Anan, []
Lily: Jaclilyn, Jaclilyn, [, Jaclilyn]
Darlin: Marianua, Marali, []
Violetta: Natletta, Natletta, []
Sayler: Rayler, Rayler, []
Amelie: Zamelia, Kameli, []
Cortney: Korette, Korette, []
Lizabeth: Alariah, Alariah, []
Lucia: Guida, Guida, []
Misao: Samisa, Samisa, []
Elianah: Anielina, Anielina, []
Vera: Karera, Deria, []
Estell: Nardeelle, Merelle, []
Hayven: Layreen, Layreen, []
Amarachi: Sanarah, Sanarah, []
Andrina: Marianua, Daranina, []
Miroslava: Dilanarie, Risela, []
Rhiley: Carielle, Larile, []
Aurelia: Zamelia, Zamelia, []
Alondra: Lalira, Lalira, []
Florinda: Marianua, Alanda, []
Sheva: Marresha, Vosha, []
Cris: Lerisa, Leris, []
Sheng: Carsiean, Sharnen, []
Jalen: Lailen, Lailen, []
Antonina: Daranina, Kathnia, []
Yaeko: Cleoli, Naka, []
Zettie: Korette, Jattie, []
Zulma: Guida, Lima, []
Lenette: Marianette, Delene, []
Lilybeth: Jaclilyn, Jaclilyn, []
Kinleigh: Sianiyah, Sianiyah, []
Ozelle: Daolelle, Daolelle, []
Dewanna: Daranina, Layanna, []
Sabra: Lasharia, Lasharia, []
Siomara: Mariarita, Lima, []
Antonetta: Natletta, Natletta, []
Mali: Lalira, Lalira, []
Alexandra: Alexandel, Alanda, []
Justin: Carsiean, Katrin, []
Klynn: Karelynn, Nenlynn, []
Nona: Anielina, Sonisha, []
Symphony: Kathnyn, Kathnyn, []
China: Marianua, Micha, []
Alazae: Dilanarie, Kalesza, []
Aishah: Sanisha, Sanisha, []
Ha: Sharite, Auha, [, Sharite, Kathari, Marresha, Vosha, Shanni, Sonisha, Kathah, Cenisha, Sharnnna, Sanisha, Laiesha, Phanisa, Sharetta, Micha, Lasharia, Auha, Sharia, Sharnen, Larhana, Shaneya, Marhanue, Shakiyah, Sharoaen, Sharei, Shannay, Kamerha]
Stasia: Carsiean, Carsiean, []
Winter: Marianette, Sinmie, []
Hadassa: Phanisa, Phanisa, []
Eola: Cleoli, Lesla, []
Tamara: Ranara, Ranara, []
Jaquana: Marianua, Sayana, []
Sonia: Sonisha, Sonisha, []
Nova: Marianua, Anan, []
Denee: Nardeelle, Delinee, []
Doreen: Korden, Korden, []
Jennine: Nenlynn, Nenlynn, []
Chelcie: Anieline, Delinee, []
Raniya: Daranina, Hrana, []
Jameson: Jamesyn, Jamesyn, []
Jaela: Zamelia, Zamelia, []
Tatianna: Larianna, Larianna, []
Millicent: Anielina, Kille, []
Abria: Marianua, Taria, []
Dustin: Carsiean, Katrin, []
Zara: Marianua, Maray, []
Aila: Karila, Karila, []
Izabel: Narely, Narely, []
Ileen: Marialeen, Lailen, []
Debroah: Lellah, Deria, []
Trinidad: Marianua, Ririna, []
Tempestt: Natletta, Natletta, []
Kemberly: Narely, Araly, []
Thresa: Marresha, Marresha, []
Shonda: Zenda, Zenda, []
Jadalynn: Karelynn, Karelynn, []
Jaeden: Layreen, Layreen, []
Aaron: Caroon, Caroon, []
Gweneth: Cenisha, Delene, []
Janasia: Kanisa, Anaria, []
Mc: Samah, Lima, []
Angelika: Anielina, Ranika, []
Telisa: Anielina, Lerisa, []
Arvella: Carlelle, Aariela, []
Whittney: Sharite, Sharite, []
Ursula: Marianua, Lesla, []
Albertha: Natletta, Kamerha, []
Lulu: Cleoli, Kille, []
Peighton: Anielina, Cenisha, []
Linnea: Domelinea, Aliea, []
Bushra: Lasharia, Auha, []
Suzann: Karelynn, Shanni, []
Asako: Kanisa, Kanisa, []
Shandra: Lasharia, Lasharia, []
Alizon: Ellaline, Aralina, []
Yelena: Anielina, Reelea, []
Hiroko: Caroon, Caroon, []
Chantelle: Carlelle, Hanell, []
Flora: Lalira, Lalira, []
Eulah: Lellah, Lellah, []
Yasmin: Carsiean, Carsiean, []
Victory: Licria, Licria, []
Mylene: Laylee, Laylee, []
Alexxis: Kalesza, Kalesza, []
Ashlei: Lasharia, Lasharia, []
Tannia: Kanisa, Kanisa, []
Tesla: Lesla, Lesla, []
Fusae: Auanee, Auanee, []
Phoenix: Sharoaen, Sharoaen, []
Emina: Anielina, Anielina, []
Cassandr: Carsiean, Latissa, []
Milania: Sianiyah, Alania, []
Mihika: Samika, Samika, []
Tera: Natletta, Deria, []
Zaniyah: Sianiyah, Sianiyah, []
Sailor: Lalira, Lalira, []
Mallorie: Sharite, Jarie, []
Juanita: Kanisa, Kanisa, []
Sharita: Lasharia, Lasharia, []
Iyla: Anielina, Karila, []
Merrie: Marrice, Lerria, []
Patrice: Natrice, Natrice, []
Henny: Shannay, Shannay, []
Rosio: Caroon, Caroon, []
Alizae: Lalira, Lalira, []
Nakita: Anaria, Anaria, []
Liset: Aliea, Aliea, []
Tosha: Vosha, Vosha, []
Cleta: Natletta, Natletta, []
Ina: Marianua, Ririna, [, Anielina, Daranina, Aralina, Ririna, Lakina]
Yuki: Guida, Guida, []
Vienna: Anielina, Davinne, []
Socorro: Marresha, Karer, []
Blakelynn: Karelynn, Karelynn, []
Leena: Ateleen, Algena, []
Ambrielle: Carielle, Carielle, []
Legacy: Aliea, Aliea, []
Shaelyn: Karelynn, Karelynn, []
Liora: Lalira, Lalira, []
Oakleigh: Makenia, Makenia, []
Cassidy: Marissia, Marissia, []
Brylie: Larilie, Larilie, []
Texie: Lateline, Lateline, []
Konnie: Anielina, Anani, []
Desiray: Lalira, Maray, []
Abigaelle: Carielle, Carielle, []
Arianah: Marianua, Marianua, []
Kimberly: Narely, Araly, []
Caylie: Laylee, Laylee, []
Ever: Canilee, Karer, []
Samaya: Kameya, Kameya, []
Raquelle: Carlelle, Merelle, []
Vickie: Marrice, Kacke, []
Lisa: Lalira, Aliea, []
Yesenia: Cenisha, Rerena, []
Amery: Kameya, Kameya, []
Kathern: Kathari, Katrin, []
Shantel: Sharite, Hanell, []
Eve: Canilee, Laylee, []
Jenika: Cenisha, Ranika, []
Saya: Kameya, Kayan, []
Gracen: Sharoaen, Macelen, []
Maja: Somja, Somja, []
Jackelin: Lateline, Macelen, []
October: Korette, Anbert, []
Gaylene: Laylee, Laylee, []
Saachi: Marali, Samah, []
Alexah: Natletta, Blexa, []
Evangelia: Anielina, Zamelia, []
Anasofia: Kanisa, Anaria, []
Eunice: Anielina, Anieli, []
Katharine: Kathari, Kathari, []
Ellington: Anielina, Nenlynn, []
Eldora: Zenda, Zenda, []
Reghan: Marresha, Argana, []
Mariely: Narely, Narely, []
Leisa: Cenisha, Lerisa, []
Elodie: Betlande, Delinee, []
Jakhia: Kathnia, Lakisa, []
Mylee: Laylee, Laylee, []
Catrina: Marianua, Katrin, []
Gittel: Marianette, Aliela, []
Erykah: Kameya, Deria, []
Ishani: Shanni, Shanni, []
Kenleigh: Cenisha, Cenisha, []
Girtha: Mariarita, Micha, []
Viki: Anielina, Anieli, []
Mendi: Zenda, Zenda, []
Joselynn: Karelynn, Nenlynn, []
Linnette: Marianette, Delinee, []
Yaneli: Anielina, Hanell, []
Izamar: Dilanarie, Lima, []
Nori: Anaria, Anaria, []
Tesia: Anielina, Lesla, []
Mischelle: Carielle, Jamelle, []
Braylee: Laylee, Laylee, []
Lakeisha: Marresha, Lakisa, []
Elizabet: Anielina, Zamelia, []
Naydelin: Anielina, Anielina, []
Charnelle: Carlelle, Carlelle, []
Tayla: Lalira, Kayan, []
Kelani: Betlande, Makani, []
Chrystina: Marianua, Ririna, []
Eliora: Lalira, Lalira, []
Brandee: Marianee, Marianee, []
Delaina: Anielina, Anielina, []
Ottie: Korette, Jattie, []
Crimson: Marianua, Leris, []
Shirlie: Sharite, Sirlia, []
Babygirl: Lalira, Lalira, []
Ayleen: Laylee, Laylee, []
Jonelle: Daolelle, Daolelle, []
Yahaira: Lasharia, Lasharia, []
Kristel: Sharite, Dariel, []
Iyonna: Larianna, Layanna, []
Elicia: Anielina, Licria, []
Ione: Ellaline, Sinmie, []
Miranda: Marianua, Hrana, []
Conchetta: Sharetta, Sharetta, []
Emerson: Jamesyn, Jamesyn, []
Sabine: Ellaline, Davinne, []
Jullian: Ellaline, Ellaline, []
Earlean: Carsiean, Carsiean, []
Shenika: Cenisha, Ranika, []
Aeriel: Dariel, Dariel, []
Martiza: Martiea, Martiea, []
Sayra: Lasharia, Lasharia, []
Alasia: Lalira, Alania, []
Xena: Zenda, Zenda, []
Kenzie: Makenia, Makenia, []
Yamilette: Marianette, Marianette, []
Janelle: Carlelle, Hanell, []
Rheta: Karretta, Karretta, []
Archie: Sharite, Jarie, []
Alina: Aralina, Aralina, [, Aralina]
Jasmeen: Carsiean, Layreen, []
Coralie: Marali, Marali, []
Anela: Anielina, Hanell, []
Breyanna: Karelynn, Layanna, []
Seerat: Karera, Deria, []
Kamisha: Sanisha, Samisa, []
Drucilla: Karila, Karila, []
Tiasia: Carsiean, Carsiean, []
Suleyma: Laleya, Laleya, []
Shaquille: Carielle, Carielle, []
Zelda: Zenda, Zenda, []
Emeline: Domelinea, Domelinea, []
Harlene: Carlelle, Barlee, []
Raeleen: Marialeen, Marialeen, []
Duaa: Auaria, Auaria, []
Aries: Sharite, Jarie, []
Melinda: Domelinea, Domelinea, []
Rhiannon: Sharnnna, Larianna, []
Anamarie: Dilanarie, Dilanarie, []
Ian: Marianua, Rianua, [, Marianua, Marianee, Marianie, Sianiyah, Marianette, Larianna, Rianua, Karianna]
Jazlynn: Karelynn, Karelynn, []
Jordan: Korden, Korden, []
Memphis: Zamelia, Leris, []
Brienne: Karelynn, Darinn, []
Aminah: Marianua, Samah, []
Channel: Shanni, Shanni, []
Connie: Anielina, Anani, []
Latina: Marianua, Alanda, []
Eliyah: Anielina, Lellah, []
Kendahl: Zenda, Zenda, []
Everlee: Carlelle, Barlee, []
Makenna: Makenia, Makenia, []
Nayelli: Anielina, Hanell, []
Magdalen: Marialeen, Marialeen, []
Natasia: Kathari, Anaria, []
Indya: Sianiyah, Sianiyah, []
Han: Shanni, Shanni, [, Shanni, Phanisa, Larhana, Shaneya, Marhanue, Shannay]
Tamaya: Kameya, Kameya, []
Britani: Marianie, Marianie, []
Talitha: Lalira, Lalira, []
Sumaya: Kameya, Kayan, []
Lakisha: Sanisha, Lakisa, []
Bulah: Lellah, Lellah, []
Kaliah: Lalira, Lalira, []
Rhianna: Larianna, Larianna, []
Val: Lalira, Araly, []
Adrian: Marianua, Taria, []
Lilibeth: Ellaline, Alielic, []
Cleola: Cleoli, Cleoli, []
Alora: Lalira, Lalira, []
Ashleen: Marialeen, Marialeen, []
Arissa: Marissia, Marissia, []
Katja: Kathari, Kathah, []
Akari: Kathari, Makani, []
Yasmine: Ellaline, Davinne, []
Kaysie: Carsiean, Carsiean, []
Cherry: Sherrila, Sherrila, []
Haidyn: Jaclilyn, Jaclilyn, []
Analiah: Sianiyah, Sanarah, []
Zyonna: Layanna, Layanna, []
Joetta: Karretta, Korette, []
Mckinlee: Canilee, Canilee, []
Terrilyn: Sherrila, Sherrila, []
Dorothea: Korette, Korette, []
Nekia: Anielina, Anielina, []
Kelsie: Anieline, Delinee, []
Analysa: Kanisa, Kanisa, []
Allison: Ellaline, Carlli, []
Lainee: Ellaline, Delinee, []
Prescilla: Marresha, Lesla, []
Amaya: Kameya, Kameya, []
Murlene: Carlelle, Barlee, []
Patrick: Natrice, Natrice, []
Vivian: Marianua, Dliva, []
Kazandra: Marianua, Alanda, []
Karina: Marianua, Taria, []
Allen: Carlelle, Lailen, []
Lassie: Ellaline, Alai, []
Annette: Marianette, Marianette, []
Harmonie: Sharite, Sharite, []
Murphy: Kamerha, Kamerha, []
Kameryn: Jamesyn, Jamesyn, []
Pinkie: Sinmie, Sinmie, []
Rodney: Narely, Koley, []
Joya: Kameya, Vosha, []
Ember: Anbert, Anbert, []
Christianna: Larianna, Larianna, []
Brianna: Larianna, Larianna, []
Hildegard: Dilanarie, Sherrila, []
Maymie: Sharite, Jarie, []
Nevaeh: Anielina, Lellah, []
Christa: Sharite, Lerisa, []
Ally: Jaclilyn, Araly, []
Aleshia: Marresha, Laiesha, []
Akemi: Makenia, Makenia, []
Rochel: Narely, Narely, []
Manuela: Marianua, Hanell, []
Naja: Anaria, Anaria, []
Katrena: Mariahena, Mariahena, []
Tyisha: Sonisha, Sonisha, []
Luci: Guida, Alai, []
Diahann: Shanni, Shanni, []
Ruby: Marianua, Maray, []
Graci: Marali, Marali, []
Alahna: Mariahena, Alanda, []
Roisin: Carsiean, Carsiean, []
Garnett: Marianette, Marianette, []
Ashley: Laleya, Laleya, []
Alene: Canilee, Laylee, []
Harleigh: Sharei, Sharei, []
Noemy: Koley, Koley, []
Justyna: Sayana, Keyna, []
Sabrina: Marianua, Marianua, []
Aya: Kameya, Kayan, [, Sayana, Layanna, Kayan]
Daniela: Anielina, Aariela, []
Shaun: Marresha, Vosha, []
Sharifa: Lasharia, Lasharia, []
Azariah: Alariah, Alariah, []
Alesia: Kalesza, Kalesza, []
Moncerrat: Lerria, Lerria, []
Retha: Marresha, Marresha, []
Raygan: Sayana, Kayan, []
Randie: Marianie, Ladie, []
Lorie: Dilanarie, Aliea, []
Nanea: Shaneya, Anania, []
Markisha: Marresha, Lakisa, []
Fabiana: Marianua, Marianua, []
Jessalynn: Karelynn, Nenlynn, []
Trina: Marianua, Ririna, []
Nalah: Sanarah, Sanarah, []
Roslynn: Karelynn, Karelynn, []
Ollie: Ellaline, Koliee, []
Matea: Natletta, Martiea, []
Adriane: Marianee, Marianee, []
Sunni: Shanni, Anani, []
Natallie: Lateline, Lateline, []
Emilly: Narely, Kille, []
Melina: Domelinea, Domelinea, []
Deavion: Davinne, Davinne, []
Zuleyma: Laleya, Laleya, []
Emylee: Laylee, Laylee, []
Aili: Larilie, Larilie, []
Bayla: Lalira, Kayan, []
Shaundra: Lasharia, Lasharia, []
Kylar: Alariah, Rayler, []
Sydney: Nadoey, Kaney, []
Arlys: Narely, Narely, []
Lyndi: Karelynn, Alanda, []
Ellen: Carlelle, Delene, []
Arletta: Karretta, Karretta, []
Kezia: Makenia, Makenia, []
Ashli: Lasharia, Lasharia, []
Der: Korden, Karer, []
Kyler: Rayler, Rayler, []
Violette: Korette, Korette, []
Rebecka: Marresha, Barlee, []
Zyra: Marianua, Maray, []
Irine: Marianee, Ririna, []
Margot: Sharite, Caroon, []
Ellena: Anielina, Lellah, []
Michelina: Anielina, Anielina, []
Shelvia: Anielina, Risela, []
Naylea: Laylee, Laylee, []
Lateefah: Kathah, Kathah, []
Veva: Eevanay, Eevanay, []
Debbie: Ladie, Ladie, []
Taniyah: Sianiyah, Sianiyah, []
Analyse: Canilee, Canilee, []
Nairi: Anaria, Anaria, []
Verona: Rerena, Rerena, []
Ceola: Cleoli, Lesla, []
Alexsis: Kalesza, Kalesza, []
Taneisha: Sanisha, Sanisha, []
Nhi: Anielina, Santi, []
Terre: Marresha, Darren, []
Guinevere: Marianee, Auanee, []
Bridgette: Marianette, Marianette, []
Kaile: Canilee, Lailen, []
Leona: Algena, Algena, []
Zarina: Marianua, Taria, []
Kahealani: Marali, Marali, []
Lekesha: Marresha, Cenisha, []
Rocio: Caroon, Caroon, []
Wendolyn: Nenlynn, Nenlynn, []
Shawnee: Canilee, Auanee, []
Kaleia: Lalira, Lalira, []
Inger: Ellaline, Sinmie, []
Cerina: Marianua, Deria, []
Jenice: Anielina, Anieli, []
Isobel: Risela, Risela, []
Leatha: Kathari, Kathah, []
Lynne: Karelynn, Nenlynn, []
Eulene: Delene, Delene, []
Trisha: Marresha, Lerisa, []
Draya: Marianua, Maray, []
Kadynce: Canilee, Ladie, []
Tempie: Lateline, Lateline, []
Bryonna: Karelynn, Layanna, []
Quinn: Davinne, Darinn, []
Shireen: Carsiean, Layreen, []
Loreal: Alexandel, Aliea, []
Marty: Narely, Maray, []
Milissa: Anielina, Samisa, []
Dusti: Guida, Santi, []
Lus: Alles, Alles, []
Maud: Guida, Lima, []
Kingsley: Canilee, Kille, []
Damiana: Marianua, Marianua, []
Mahek: Samah, Samah, []
Jenise: Cenisha, Cenisha, []
Natalyn: Karelynn, Kathnyn, []
Ladonna: Alanda, Alanda, []
Kimie: Sinmie, Sinmie, []
Carisma: Marissia, Taria, []
Ayah: Sianiyah, Samah, []
Brynli: Anielina, Marali, []
Yulia: Guida, Guida, []
Angeliz: Anielina, Hanell, []
Dusty: Kathnyn, Nadoey, []
Taelor: Lalira, Karer, []
Vernessa: Marresha, Lerisa, []
Jacinda: Marianua, Alanda, []
Annaly: Shannay, Shannay, []
Griselle: Carielle, Carielle, []
Emelie: Domelinea, Kameli, []
Naisha: Sonisha, Sonisha, []
Exa: Alexandel, Blexa, [, Alexandel, Blexa]
Grayson: Marianua, Maray, []
Olivia: Domelinea, Dliva, []
Suri: Auaria, Auaria, []
Azeneth: Marianette, Janesta, []
Jeanie: Canilee, Canilee, []
Yatzil: Canilee, Santi, []
Berlyn: Karelynn, Nenlynn, []
Tyonna: Layanna, Layanna, []
Malaika: Lalira, Samika, []
Genavieve: Canilee, Algena, []
Cassi: Marissia, Marissia, []
Michell: Carielle, Jamelle, []
Dodie: Koliee, Ladie, []
Keani: Makenia, Makani, []
Jaileen: Marialeen, Lailen, []
Girl: Sirlia, Sirlia, []
Sharion: Lasharia, Lasharia, []
Liesl: Aliela, Aliela, []
Jewell: Nardeelle, Merelle, []
Chynna: Sharnnna, Layanna, []
Roberta: Karretta, Karera, []
Sammantha: Marianua, Samah, []
Maiah: Alariah, Alariah, []
Salome: Canilee, Kameya, []
Trish: Kathari, Leris, []
Kasandra: Lasharia, Lasharia, []
Krissy: Marissia, Marissia, []
Kalyssa: Marissia, Laleya, []
Ramya: Kameya, Kameya, []
Noor: Caroon, Caroon, []
Samyra: Kameya, Kameya, []
Elvina: Anielina, Anielina, []
Letticia: Natletta, Natletta, []
Aissa: Marissia, Latissa, []
Zina: Marianua, Ririna, []
Maylani: Sayana, Kayan, []
Melisa: Zamelia, Zamelia, []
Pearla: Karila, Karila, []
Mikaylah: Sianiyah, Sianiyah, []
Yanelis: Anielina, Kanisa, []
Arlyne: Karelynn, Karelynn, []
Kareema: Marresha, Barlee, []
Jose: Vosha, Vosha, []
Siera: Carsiean, Carsiean, []
Ann: Karelynn, Shanni, [, Shanni, Larianna, Layanna, Shannay, Karianna]
Jorja: Somja, Somja, []
Mayleen: Laylee, Laylee, []
Chani: Shanni, Shanni, []
Makyla: Shakiyah, Naka, []
Devani: Eevanay, Eevanay, []
Arial: Marialeen, Taria, [, Marialeen, Marialee]
Monique: Amniea, Amniea, []
Jayne: Canilee, Kayan, []
Youlanda: Alanda, Alanda, []
Hadleigh: Nardeelle, Sharei, []
Malikah: Lalira, Lalira, []
Howard: Sharite, Korden, []
Milan: Dilanarie, Saman, []
Wendie: Betlande, Betlande, []
Fleta: Natletta, Natletta, []
Marylou: Marianua, Maray, []
Cherilyn: Sherrila, Sherrila, []
Ayat: Kameya, Kayan, []
Braylin: Aralina, Aralina, []
Danell: Hanell, Hanell, []
Joi: Cleoli, Cleoli, []
London: Karelynn, Alanda, []
Alyne: Karelynn, Karelynn, []
Alexiah: Lalira, Blexa, []
Lisandra: Alanda, Alanda, []
James: Jamesyn, Jamesyn, []
Jamee: Jamelle, Jamelle, []
Aliyanna: Larianna, Layanna, []
Elisabet: Anielina, Lerisa, []
Eesha: Marresha, Cenisha, []
Ozzie: Koliee, Koliee, []
Deeanna: Daranina, Rerena, []
Lillianne: Ellaline, Kille, []
Hasini: Shanni, Shanni, []
Vicki: Licria, Licria, []
Baila: Karila, Karila, []
Aishwarya: Lasharia, Lasharia, []
Neomia: Anielina, Anielina, []
Magdalene: Marialeen, Marialee, []
Wende: Betlande, Betlande, []
Wynne: Karelynn, Nenlynn, []
Millie: Kille, Kille, []
Sanya: Sianiyah, Shaneya, []
Thanh: Kathah, Kathah, []
Eddie: Betlande, Ladie, []
Tarsha: Marresha, Marresha, []
Mckynzie: Amniea, Amniea, []
Sharol: Lasharia, Lasharia, []
Jina: Marianua, Ririna, []
Brenda: Zenda, Zenda, []
Lilianne: Ellaline, Dilanarie, []
Rosa: Marresha, Vosha, []
Renda: Zenda, Zenda, []
Lyndsay: Alanda, Alanda, []
Aribella: Aariela, Aariela, []
Rio: Marianua, Jarie, []
Surie: Sharite, Jarie, []
Elgie: Anieline, Delinee, []
Shruthi: Lasharia, Lasharia, []
Shawanna: Daranina, Layanna, []
Meta: Kameya, Kameya, []
Jaydin: Marianua, Ladie, []
Zandra: Alanda, Alanda, []
Leasa: Kalesza, Aliea, []
Spencer: Betlande, Anbert, []
Annahi: Shanni, Shanni, []
Anshika: Sanisha, Ranika, []
Kaylyn: Karelynn, Karelynn, []
Casie: Carsiean, Carsiean, []
Jameka: Kameya, Kameya, []
Primrose: Sharite, Jarie, []
Brinleigh: Marianee, Larile, []
Tifany: Sianiyah, Sianiyah, []
Matilde: Canilee, Hatrie, []
Jania: Kanisa, Kanisa, []
Marisel: Dariel, Dariel, []
Lorissa: Marissia, Marissia, []
Carl: Narely, Narely, []
Jessica: Marissia, Marissia, []
Awilda: Karila, Karila, []
Zaida: Guida, Guida, []
Female: Canilee, Laylee, []
Debby: Nadoey, Nadoey, []
Akiko: Samika, Samika, []
Cami: Zamelia, Camia, []
Hermione: Sharite, Delinee, []
Audrinna: Larianna, Larianna, []
Shonna: Sharnnna, Shannay, []
Perry: Lerria, Lerria, []
Ria: Marianua, Taria, [, Marianua, Auaria, Anaria, Marianee, Taria, Alariah, Laria, Mariarita, Kareria, Lasharia, Marianie, Marianette, Lerria, Sharia, Larianna, Deria, Karianna, Marialeen, Mariahena, Anbria, Marialee, Kariarnd, Licria]
Arabella: Carlelle, Aariela, []
Marijo: Marianua, Jarie, []
Dominica: Domelinea, Domelinea, []
Delma: Anielina, Lesla, []
Kaye: Laylee, Laylee, []
Raffaela: Zamelia, Zamelia, []
Jayanna: Layanna, Layanna, []
Muskaan: Marianua, Saman, []
Georgetta: Karretta, Korette, []
Margrett: Karretta, Karretta, []
Estelle: Nardeelle, Merelle, []
Sharee: Sharite, Barlee, []
Kaity: Sharite, Samita, []
Lylah: Lellah, Lellah, []
Katrina: Marianua, Katrin, []
Zenobia: Cenisha, Anbria, []
Harlow: Sharoaen, Sharoaen, []
Wynter: Marianette, Anbert, []
Briauna: Marianua, Marianua, []
Erinn: Larianna, Darinn, []
Pricilla: Karila, Karila, []
Sharell: Carlelle, Carlelle, []
Jamisha: Sanisha, Samisa, []
Alana: Marianua, Alanda, []
Rihanna: Larianna, Larianna, []
Nadira: Lalira, Lalira, []
Alea: Natletta, Laleya, []
Lynsey: Karelynn, Koley, []
Adi: Ladie, Ladie, [, Ladie]
Giavanna: Daranina, Layanna, []
Chimamanda: Marianua, Saman, []
Puja: Guida, Auha, []
Kalaya: Laleya, Laleya, []
Ricky: Marrice, Marrice, []
Tahlia: Lalira, Lalira, []
Nilah: Anielina, Anielina, []
Jolee: Koliee, Koliee, []
Delylah: Lellah, Lellah, []
Colby: Koley, Koley, []
Dominika: Domelinea, Domelinea, []
Ivory: Lalira, Sir, []
Luverne: Delene, Delene, []
Libbie: Aliea, Aliea, []
Amila: Zamelia, Camia, []
Jaicee: Canilee, Canilee, []
Christen: Sharite, Sharite, []
Eniyah: Sianiyah, Sianiyah, []
Mikaela: Anielina, Aliela, []
Dannielle: Carielle, Carielle, []
Stevi: Lateline, Lateline, []
